artist_name,mb_artist_id,mb_country,mb_type,mb_begin_year,tag,tag_count
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,uk hip hop,2
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,contemporary r&b,1
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,2010s,2
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,melodic techno,2
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,complextro,1
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,electro-disco,1
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,ibiza trance,1
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,melodic house,2
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,festival progressive house,2
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,,Person,1984,late 2000s,2
John Summit,2547c5e3-314c-4332-981d-f18c902a4086,,Person,,dance,1
John Summit,2547c5e3-314c-4332-981d-f18c902a4086,,Person,,house,1
John Summit,2547c5e3-314c-4332-981d-f18c902a4086,,Person,,progressive house,1
John Summit,2547c5e3-314c-4332-981d-f18c902a4086,,Person,,edm,1
HUGEL,eead7215-59da-45f5-b719-62f349ef4133,FR,Person,1987,dance,1
HUGEL,eead7215-59da-45f5-b719-62f349ef4133,FR,Person,1987,house,1
HUGEL,eead7215-59da-45f5-b719-62f349ef4133,FR,Person,1987,edm,1
HUGEL,eead7215-59da-45f5-b719-62f349ef4133,FR,Person,1987,latin house,1
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,soul,14
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,1980s,1
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,1970s,1
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,gospel,3
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,southern soul,2
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,soul blues,1
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,soul and reggae,0
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,contemporary gospel,1
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,christmas music,1
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,smooth soul,5
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,pop-soul,1
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,memphis soul,2
Al Green,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,US,Person,1946,2008 universal fire victim,1
Byrne & Barnes,a2c7f528-f717-4b86-b9d6-582f8e25b77b,US,Group,1981,,0
Noah Kahan,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,US,Person,1997,pop,3
Noah Kahan,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,US,Person,1997,folk,1
Noah Kahan,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,US,Person,1997,folk pop,3
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,rock,21
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,alternative rock,21
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,80s,0
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,heavy metal,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,90s,0
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,rap,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,metal,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,american,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,punk rock,0
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,crossover,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,hard rock,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,usa,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,indie rock,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,funk,4
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,funk rock,22
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,alternative,-2
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,psychedelic rock,0
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,pop rock,7
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,funk metal,6
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,live,0
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,rap rock,9
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,00s,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,dvd,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,pop and chart,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,10s,-1
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,US,Group,1983,funk rock tributo,-1
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,rock,13
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,pop,1
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,alternative rock,16
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,punk,6
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,american,2
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,punk rock,35
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,grunge,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,post-punk,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,ska punk,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,usa,-1
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,power pop,3
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,pop-punk,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,alternative,1
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,américain,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,post-grunge,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,pop rock,1
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,pop punk,32
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,skate punk,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,alternative pop,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,punk pop,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,california,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,bay area,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,pop and chart,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,united states,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,queer,3
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,classic pop punk,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,california punk,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,classic punk,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,punk revival,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,bay area punk,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,pop/rock,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,alternative/indie rock,0
Green Day,084308bd-1654-436f-ba03-df6697104e19,US,Group,1989,2240665859492,-1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,alternative rock,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,hip hop,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,indie rock,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,indie,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,soul,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,indie pop,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,soft rock,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,neo soul,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,alternative pop,2
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,english,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,r&b,3
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,alternative r&b,1
Arlo Parks,6e8e3717-a62d-4a3f-886d-6a4e82507930,GB,Person,2000,bedroom pop,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,electronic,40
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,synthpop,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,pop,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,french,8
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,dance,5
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,house,20
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,electro,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,vocoder,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,funk,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,techno,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,electronica,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,synth-pop,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,disco,4
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,favourite,-1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,tech house,0
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,indie dance,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,film score,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,wp musicians,-1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,electroclash,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,european,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,club,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,electro house,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,french touch,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,french house,18
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,edm,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,dance and electronica,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,electronic rock,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,dance music,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,nu disco,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,thomas bangalter,0
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,nu-disco,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,left-field house,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,r&b,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,house music,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,trap,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,future bass,0
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,organic house,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,french electro,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,leftfield house,2
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,jackin house,1
Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,FR,Group,1993,dj tools / acapellas,1
Cloonee,b643c24d-4cd6-4531-88bc-62b39ce43ee1,GB,Person,,,0
Spyro Gyra,9a7c8025-1af8-42cd-8df8-857220610bc5,US,Group,1974,jazz fusion,1
Spyro Gyra,9a7c8025-1af8-42cd-8df8-857220610bc5,US,Group,1974,fusion,1
Spyro Gyra,9a7c8025-1af8-42cd-8df8-857220610bc5,US,Group,1974,jazz,1
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,jazz,3
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,jazz fusion,1
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,jazz-funk,2
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,contemporary jazz,1
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,soul jazz,3
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,smooth jazz,3
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,jazz and blues,0
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,smooth soul,1
"Grover Washington, Jr.",c60e178f-36f1-4169-9c03-84addbdbf104,US,Person,1943,death by heart attack,-1
Ryuichi Sakamoto,6edc70bb-c340-4ae6-bdd4-d5fb0c7411de,,Group,,dance and electronica,0
Ryuichi Sakamoto,6edc70bb-c340-4ae6-bdd4-d5fb0c7411de,,Group,,split?,-1
Víkingur Ólafsson,cea4a3b8-c26c-4b61-a243-cf72555e2c71,IS,Person,1984,classical,1
Víkingur Ólafsson,cea4a3b8-c26c-4b61-a243-cf72555e2c71,IS,Person,1984,icelandic pianist,1
Zach Top,9939a762-5ca9-4c12-a735-0d62e21df4e3,US,Person,1997,country,1
Zach Top,9939a762-5ca9-4c12-a735-0d62e21df4e3,US,Person,1997,honky tonk,1
Zach Top,9939a762-5ca9-4c12-a735-0d62e21df4e3,US,Person,1997,neo-traditional country,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,rock,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,pop,4
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,folk,0
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,dance,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,american,0
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,hip hop,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,bluegrass,6
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,country,16
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,ballad,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,country pop,5
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,indie dance,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,honky tonk,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,nashville sound,2
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,traditional country,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,contemporary country,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,gospel music,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,classic country,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,country-pop,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,country-folk,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,urban cowboy,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,folk music,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,progressive country,1
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,2008 universal fire victim,2
Dolly Parton,1d543e07-d0d2-4834-a8db-d65c50c2a856,US,Person,1946,nuno,1
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,pop,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,jazz,5
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,american,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,blues,3
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,country,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,soul,5
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,rnb,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,gospel,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,vocal jazz,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,rhythm and blues,1
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,country blues,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,soul blues,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,piano blues,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,soul jazz,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,classic pop and rock,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,jazz blues,1
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,death by lung cancer,-2
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,the way i feel,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,r&b,2
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,country soul,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,rhythm & blues,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,live in concert,0
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,2008 universal fire victim,1
Ray Charles,2ce02909-598b-44ef-a456-151ba0a3bd70,US,Person,1930,aln-sh,1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,rock,9
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,pop,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,blues,14
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,british,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,guitar,1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,reggae,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,hard rock,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,psychedelic rock,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,blues rock,12
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,soft rock,1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,pop rock,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,electric blues,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,british blues,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,classic pop and rock,-1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,acoustic blues,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,clapton,-1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,immortal,-1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,eric clapton,-1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,guitarists,1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,pop/rock,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,24 nights,-1
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,montreux,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,british rhythm & blues,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,has german audiobooks,0
Eric Clapton,618b6900-0618-4f1e-b835-bccb17f84294,GB,Person,1945,2008 universal fire victim,0
Delroy Wilson,19b3c333-bfc3-4915-ace8-cdb4a5a79a9b,JM,Person,1948,reggae,1
Delroy Wilson,19b3c333-bfc3-4915-ace8-cdb4a5a79a9b,JM,Person,1948,lovers rock,1
Yellowman,870ec051-e50e-4bf9-b704-6098fe0e0297,JM,Person,1956,reggae,2
Yellowman,870ec051-e50e-4bf9-b704-6098fe0e0297,JM,Person,1956,dancehall,1
Yellowman,870ec051-e50e-4bf9-b704-6098fe0e0297,JM,Person,1956,girl,0
Yellowman,870ec051-e50e-4bf9-b704-6098fe0e0297,JM,Person,1956,soul and reggae,1
Sister Nancy,73ee98fc-7e8c-465d-b42c-8772ebc53de8,JM,Person,1962,,0
Johnny Osbourne,74dca2c7-d7dc-4b13-bd17-502a35db042a,JM,Person,1948,reggae,3
Johnny Osbourne,74dca2c7-d7dc-4b13-bd17-502a35db042a,JM,Person,1948,roots reggae,1
Johnny Osbourne,74dca2c7-d7dc-4b13-bd17-502a35db042a,JM,Person,1948,dancehall,3
Joe Higgs,d78d71bb-7260-43ef-b12f-e2f8eb26b153,JM,Person,1940,reggae,1
Joe Higgs,d78d71bb-7260-43ef-b12f-e2f8eb26b153,JM,Person,1940,roots reggae,1
Joe Higgs,d78d71bb-7260-43ef-b12f-e2f8eb26b153,JM,Person,1940,soul and reggae,1
Destin Conrad,66d80005-1809-4b72-a57a-3414e1c63d93,,Person,,jazz,1
Destin Conrad,66d80005-1809-4b72-a57a-3414e1c63d93,,Person,,mellow,1
Destin Conrad,66d80005-1809-4b72-a57a-3414e1c63d93,,Person,,reggae,1
Destin Conrad,66d80005-1809-4b72-a57a-3414e1c63d93,,Person,,chill,1
Destin Conrad,66d80005-1809-4b72-a57a-3414e1c63d93,,Person,,queer,1
Destin Conrad,66d80005-1809-4b72-a57a-3414e1c63d93,,Person,,alternative jazz,1
Destin Conrad,66d80005-1809-4b72-a57a-3414e1c63d93,,Person,,r&b,1
Destin Conrad,66d80005-1809-4b72-a57a-3414e1c63d93,,Person,,alternative r&b,1
Judas Priest,6b335658-22c8-485d-93de-0bc29a1d0349,GB,Group,1969,heavy metal,29
Judas Priest,6b335658-22c8-485d-93de-0bc29a1d0349,GB,Group,1969,metal,4
Judas Priest,6b335658-22c8-485d-93de-0bc29a1d0349,GB,Group,1969,british,4
Judas Priest,6b335658-22c8-485d-93de-0bc29a1d0349,GB,Group,1969,hard rock,1
Judas Priest,6b335658-22c8-485d-93de-0bc29a1d0349,GB,Group,1969,nwobhm,5
Judas Priest,6b335658-22c8-485d-93de-0bc29a1d0349,GB,Group,1969,groove metal,0
Judas Priest,6b335658-22c8-485d-93de-0bc29a1d0349,GB,Group,1969,classic pop and rock,-1
Judas Priest,6b335658-22c8-485d-93de-0bc29a1d0349,GB,Group,1969,reino unido,0
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,rock,3
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,alternative rock,4
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,industrial,0
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,heavy metal,1
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,industrial rock,0
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,industrial metal,-1
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,metal,8
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,american,1
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,hard rock,0
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,nu metal,25
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,new metal,-1
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,acoustic rock,-1
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,alternative metal,13
Korn,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,US,Group,1993,california,0
